
4.220490700E-2	-1.318668823E3	-5.354250488E2	-4.289812622E2	1.486469768E3
5.220511500E-2	-1.317975098E3	-5.344125366E2	-4.288687744E2	1.485457351E3
6.220501100E-2	-1.317543823E3	-5.340937500E2	-4.290375061E2	1.485008768E3
7.220485500E-2	-1.317900024E3	-5.343562622E2	-4.292812805E2	1.485489652E3
8.220480300E-2	-1.317693848E3	-5.344500122E2	-4.293937683E2	1.485372983E3
9.220490700E-2	-1.317750000E3	-5.344500122E2	-4.293000183E2	1.485395699E3
1.022049070E-1	-1.317581299E3	-5.342250366E2	-4.292437744E2	1.485148843E3
1.122049590E-1	-1.317618774E3	-5.343375244E2	-4.291125183E2	1.485184628E3
1.222048550E-1	-1.317337524E3	-5.342812500E2	-4.291687622E2	1.484931121E3
1.322050110E-1	-1.317300049E3	-5.344875488E2	-4.291875305E2	1.484977540E3
1.422049070E-1	-1.317431274E3	-5.345625000E2	-4.291125183E2	1.485099250E3
1.522049070E-1	-1.317243774E3	-5.345062866E2	-4.289812622E2	1.484874761E3
1.622049590E-1	-1.317131348E3	-5.344687500E2	-4.289437561E2	1.484750679E3
1.722053760E-1	-1.317056274E3	-5.345437622E2	-4.291312561E2	1.484765267E3
1.822049590E-1	-1.317262573E3	-5.347312622E2	-4.292250061E2	1.485042867E3
1.922049070E-1	-1.317243774E3	-5.346375122E2	-4.293375244E2	1.485024963E3
2.022049070E-1	-1.317431274E3	-5.346375122E2	-4.293000183E2	1.485180440E3
2.122049070E-1	-1.317393799E3	-5.347312622E2	-4.292625122E2	1.485170108E3
2.222054280E-1	-1.317300049E3	-5.349937744E2	-4.294312744E2	1.485230277E3
2.322050110E-1	-1.317412598E3	-5.349937744E2	-4.294500122E2	1.485335519E3
2.422049590E-1	-1.317618774E3	-5.350875244E2	-4.294125061E2	1.485541313E3
2.522049590E-1	-1.317787598E3	-5.350687866E2	-4.292812805E2	1.485646383E3
2.622049590E-1	-1.317562500E3	-5.350500488E2	-4.292812805E2	1.485439973E3
2.722049590E-1	-1.317487549E3	-5.352562866E2	-4.293562622E2	1.485469466E3
2.822049590E-1	-1.317487549E3	-5.353312988E2	-4.292812805E2	1.485474826E3
2.922049070E-1	-1.317562500E3	-5.353500366E2	-4.293375244E2	1.485564308E3
3.022050110E-1	-1.317768799E3	-5.353312988E2	-4.291125183E2	1.485675523E3
3.122048550E-1	-1.317806274E3	-5.353875122E2	-4.291875305E2	1.485750686E3
3.222048550E-1	-1.317806274E3	-5.353500366E2	-4.291687622E2	1.485731761E3
3.322050110E-1	-1.317787598E3	-5.354625244E2	-4.292625122E2	1.485782815E3
3.422048550E-1	-1.317806274E3	-5.356312866E2	-4.289625244E2	1.485773569E3
3.522050110E-1	-1.317918823E3	-5.354250488E2	-4.288687744E2	1.485771999E3
3.622049590E-1	-1.317787598E3	-5.353875122E2	-4.287750244E2	1.485615011E3
3.722049590E-1	-1.317825073E3	-5.353312988E2	-4.288312683E2	1.485644231E3
3.822051150E-1	-1.317600098E3	-5.352937622E2	-4.289062805E2	1.485452802E3
3.922050630E-1	-1.317431274E3	-5.353687744E2	-4.288500061E2	1.485313844E3
4.022049590E-1	-1.317337524E3	-5.352937622E2	-4.287937622E2	1.485187414E3
4.122049590E-1	-1.317187500E3	-5.352375488E2	-4.288125305E2	1.485039505E3
4.222049590E-1	-1.317412598E3	-5.351625366E2	-4.291500244E2	1.485309610E3
4.322049070E-1	-1.317412598E3	-5.354062500E2	-4.293187561E2	1.485446195E3
4.422049070E-1	-1.317506348E3	-5.352187500E2	-4.295437622E2	1.485526819E3
4.522049070E-1	-1.317393799E3	-5.351437988E2	-4.294875183E2	1.485383733E3
4.622048550E-1	-1.317450073E3	-5.348437500E2	-4.295625305E2	1.485347266E3
4.722049070E-1	-1.317412598E3	-5.347687988E2	-4.296375122E2	1.485308726E3
4.822049590E-1	-1.317468750E3	-5.346937866E2	-4.297312622E2	1.485358647E3
4.922050110E-1	-1.317506348E3	-5.345062866E2	-4.297125244E2	1.485319090E3
5.022048550E-1	-1.317393799E3	-5.344687500E2	-4.294875183E2	1.485140665E3
5.122048030E-1	-1.317281250E3	-5.344687500E2	-4.293937683E2	1.485013719E3
